gid,lbl,val
나다65bb93ba,,
나다65bb93bb,,
나다65bb94aa,"8.00",8.0000000000000000000000000000000
나다65bb94ab,,
나다65bb98bb,,
나다65bb99aa,,
나다65bb99ba,,
나다66aa82bb,,
나다66aa83aa,,
나다66aa83ab,,
나다66aa83ba,,
나다66aa83bb,,
나다66aa88ba,,
나다66aa88bb,,
나다66aa89aa,,
나다66aa89ab,,
나다66aa89ba,,
나다66aa89bb,N/A,0.0000000000000000000000000000000
나다66aa90aa,,
나다66aa90ab,N/A,0.0000000000000000000000000000000
나다66aa90ba,,
나다66aa90bb,,
나다66aa91aa,N/A,0.0000000000000000000000000000000
나다66aa91ab,N/A,0.0000000000000000000000000000000
나다66aa91ba,,
나다66aa91bb,N/A,0.0000000000000000000000000000000
나다66aa92aa,,
나다66aa92bb,,
나다66aa93aa,,
나다66aa93ab,,
나다66aa93ba,,
나다66aa93bb,,
나다66aa94aa,,
나다66aa94ab,,
나다66aa98bb,,
나다66aa99aa,,
나다66ab82ba,,
나다66ab82bb,,
나다66ab83aa,,
나다66ab83ab,,
나다66ab83ba,N/A,0.0000000000000000000000000000000
나다66ab83bb,N/A,0.0000000000000000000000000000000
나다66ab85aa,,
나다66ab85ab,,
나다66ab85bb,,
나다66ab86aa,,
나다66ab86ab,,
나다66ab88ba,,
나다66ab88bb,,
나다66ab89aa,,
나다66ab89ab,,
나다66ab89ba,,
나다66ab89bb,N/A,0.0000000000000000000000000000000
나다66ab90aa,"11.00",11.0000000000000000000000000000000
나다66ab90ab,"71.00",71.0000000000000000000000000000000
나다66ab90ba,N/A,0.0000000000000000000000000000000
나다66ab90bb,,
나다66ab91aa,N/A,0.0000000000000000000000000000000
나다66ab91ab,N/A,0.0000000000000000000000000000000
나다66ab92bb,,
나다66ab93aa,,
나다66ab93ab,,
나다66ab93ba,,
나다66ab93bb,,
나다66ab94aa,,
나다66ab94ab,,
나다66ba82ba,,
나다66ba82bb,,
나다66ba83aa,,
나다66ba83ab,,
나다66ba83ba,"34.00",34.0000000000000000000000000000000
나다66ba83bb,"6.00",6.0000000000000000000000000000000
나다66ba84aa,,
나다66ba84bb,,
나다66ba85aa,,
나다66ba85ab,,
나다66ba85bb,,
나다66ba86aa,,
나다66ba86ab,,
나다66ba88aa,,
나다66ba88ab,,
나다66ba88ba,,
나다66ba88bb,N/A,0.0000000000000000000000000000000
나다66ba89aa,N/A,0.0000000000000000000000000000000
나다66ba89ab,"9.00",9.0000000000000000000000000000000
나다66ba89ba,N/A,0.0000000000000000000000000000000
나다66ba89bb,N/A,0.0000000000000000000000000000000
나다66ba90aa,"28.00",28.0000000000000035527136788005009
나다66ba90ab,"20.00",19.9999999999999964472863211994991
나다66ba90ba,,
나다66ba90bb,N/A,0.0000000000000000000000000000000
나다66ba91aa,N/A,0.0000000000000000000000000000000
나다66ba91ab,N/A,0.0000000000000000000000000000000
