,정류장아이디,정류장 명칭,정류장 유형,중앙차로 여부,노드영문명,위도,경도,수집일시,단축아이디,도시코드,도시명
110424,MPB324000021,오룡중학교,0.0,N,,34.808051,126.4742423,2021/09/16 05:01:02,43105.0,36010,목포시
110425,MPB324000022,남악베아채비올레,0.0,N,,34.8076648,126.4717545,2021/09/16 05:01:02,43106.0,36010,목포시
110426,MPB324000023,남악세영리첼,0.0,N,,34.8078768,126.4701721,2021/09/16 05:01:02,43107.0,36010,목포시
110427,MPB324000024,남악세영리첼,0.0,Y,,34.8086682,126.4709877,2021/09/16 05:01:02,43108.0,36010,목포시
110428,MPB324000025,남악근화베아채,0.0,N,,34.8126283,126.4695663,2021/09/16 05:01:02,43109.0,36010,목포시
110429,MPB324000026,남악근화베아채,0.0,N,,34.8124467,126.469421,2021/09/16 05:01:02,43110.0,36010,목포시
110430,MPB324000027,남악중앙공원,0.0,N,,34.8129849,126.4635694,2021/09/16 05:01:02,43111.0,36010,목포시
110431,MPB324000028,남악중앙공원,0.0,N,,34.8128135,126.4635551,2021/09/16 05:01:02,43112.0,36010,목포시
110432,MPB324000029,용해골드디움6차,1.0,N,,34.8201081,126.3918057,2021/09/16 05:01:02,28031.0,36010,목포시
110433,MPB324000030,용해골드디움6차,1.0,N,,34.8201017,126.3916035,2021/09/16 05:01:02,28032.0,36010,목포시
110434,MPB324000031,근화옥암베아채,1.0,N,,34.8118937,126.4535464,2021/09/16 05:01:02,15041.0,36010,목포시
110435,MPB324000032,옥암골드디움3차,1.0,N,,34.8116918,126.4541776,2021/09/16 05:01:02,15042.0,36010,목포시
110436,MPB324000033,삼향월계,1.0,N,,34.8384499,126.4801528,2021/09/16 05:01:02,43116.0,36010,목포시
110437,MPB324000034,삼향월계,1.0,N,,34.8388104,126.4801375,2021/09/16 05:01:02,43117.0,36010,목포시
110438,MPB324000035,일로하나로마트,0.0,N,,34.8486008,126.4944822,2021/09/16 05:01:02,44029.0,36010,목포시
110439,MPB324000036,일로하나로마트,0.0,Y,,34.848584,126.4940886,2021/09/16 05:01:02,44032.0,36010,목포시
110440,MPB324000037,발산,1.0,N,,35.0948877,126.2853341,2021/09/16 05:01:02,36132.0,36010,목포시
110441,MPB324000038,목포버스터미널,1.0,N,,34.8133707,126.417776,2021/09/16 05:01:02,71002.0,36010,목포시
110442,MPB324000039,목포버스터미널,1.0,N,,34.8134709,126.4178894,2021/09/16 05:01:02,71003.0,36010,목포시
110443,MPB324000045,목포추모공원,1.0,N,,34.8402047,126.4055693,2021/09/16 05:01:02,74007.0,36010,목포시
110444,MPB324000046,신일교회앞,0.0,N,,34.823692,126.4018022,2021/09/16 05:01:02,69001.0,36010,목포시
110445,MPB324000047,신일교회앞,0.0,N,,34.8240104,126.4021151,2021/09/16 05:01:02,69002.0,36010,목포시
110446,MPB339000414,도대리,1.0,N,,34.9500903,126.4050307,2021/09/16 05:01:02,33098.0,36010,목포시
110447,MPB339000415,도대,1.0,N,,34.9527063,126.40815,2021/09/16 05:01:02,33099.0,36010,목포시
110448,MPB339000416,서호3리,1.0,N,,34.9555375,126.4136707,2021/09/16 05:01:02,33100.0,36010,목포시
110449,MPB339000417,서호3리,1.0,N,,34.9579296,126.4164812,2021/09/16 05:01:02,33101.0,36010,목포시
110450,MPB339000418,서호1리,1.0,N,,34.9598641,126.4190625,2021/09/16 05:01:02,33102.0,36010,목포시
110451,MPB339000419,서호1리,1.0,N,,34.9599262,126.4189412,2021/09/16 05:01:02,33103.0,36010,목포시
110452,MPB339000420,기동,1.0,N,,34.9583884,126.4168695,2021/09/16 05:01:02,33104.0,36010,목포시
110453,MPB339000421,서호3리,1.0,N,,34.9556452,126.4136145,2021/09/16 05:01:02,33105.0,36010,목포시
110454,MPB339000422,도대,1.0,N,,34.9527547,126.4080234,2021/09/16 05:01:02,33106.0,36010,목포시
110455,MPB339000423,대림농장,1.0,N,,34.9626438,126.422887,2021/09/16 05:01:02,33107.0,36010,목포시
110456,MPB339000424,대림농장,1.0,N,,34.9626969,126.4227767,2021/09/16 05:01:02,33108.0,36010,목포시
110457,MPB339000425,신기,1.0,N,,34.96412,126.4246311,2021/09/16 05:01:02,33109.0,36010,목포시
110458,MPB339000426,신기,1.0,N,,34.9641869,126.4245536,2021/09/16 05:01:02,33110.0,36010,목포시
110459,MPB339000427,새터마을,1.0,N,,34.9664068,126.4303628,2021/09/16 05:01:02,33111.0,36010,목포시
110460,MPB339000428,새터마을,1.0,N,,34.9665725,126.4302347,2021/09/16 05:01:02,33112.0,36010,목포시
110461,MPB339000429,사마3리,1.0,N,,34.9690536,126.4427556,2021/09/16 05:01:02,33113.0,36010,목포시
110462,MPB339000430,사마3리,1.0,N,,34.96913,126.4427218,2021/09/16 05:01:02,33114.0,36010,목포시
110463,MPB339000431,청천2리,1.0,N,,34.9674412,126.4496991,2021/09/16 05:01:02,33115.0,36010,목포시
110464,MPB339000432,하청천,1.0,N,,34.9675451,126.4497252,2021/09/16 05:01:02,33116.0,36010,목포시
110465,MPB339000433,화설당,1.0,N,,34.9663153,126.4529722,2021/09/16 05:01:02,33117.0,36010,목포시
110466,MPB339000434,화설당,1.0,N,,34.9664106,126.4530422,2021/09/16 05:01:02,33118.0,36010,목포시
110467,MPB339000435,입석,1.0,N,,35.139283,126.334673,2021/09/16 05:01:02,36120.0,36010,목포시
110468,MPB339000436,신풍,1.0,N,,35.1343491,126.3335415,2021/09/16 05:01:02,36121.0,36010,목포시
110469,MPB339000437,진목,1.0,N,,35.1263929,126.3280413,2021/09/16 05:01:02,36122.0,36010,목포시
110470,MPB339000438,심양,1.0,N,,35.12252,126.3266098,2021/09/16 05:01:02,36123.0,36010,목포시
110471,MPB339000439,신만,1.0,N,,35.1197824,126.3232471,2021/09/16 05:01:02,36124.0,36010,목포시
110472,MPB339000440,비성골,1.0,N,,35.1164256,126.3188073,2021/09/16 05:01:02,36125.0,36010,목포시
110473,MPB339000441,동초.동교,1.0,N,,35.1127095,126.31637,2021/09/16 05:01:02,36126.0,36010,목포시
110474,MPB339000442,신사,1.0,N,,35.1301464,126.2789883,2021/09/16 05:01:02,36127.0,36010,목포시
110475,MPB339000443,신촌,1.0,N,,35.0611566,126.2777192,2021/09/16 05:01:02,36128.0,36010,목포시
110476,MPB339000444,신촌,1.0,N,,35.0610264,126.277765,2021/09/16 05:01:02,36129.0,36010,목포시
110477,MPB339000445,보촌,1.0,N,,35.0923951,126.2867369,2021/09/16 05:01:02,36130.0,36010,목포시
110478,MPB339000446,보촌,1.0,N,,35.0920851,126.2868347,2021/09/16 05:01:02,36131.0,36010,목포시
110479,MPB339000447,기상대앞,1.0,N,,35.0953356,126.2854866,2021/09/16 05:01:02,36133.0,36010,목포시
110480,MPB339000448,큰샘길앞,1.0,N,,35.1052928,126.2880325,2021/09/16 05:01:02,36134.0,36010,목포시
110481,MPB339000449,큰샘길앞,1.0,N,,35.1052535,126.2881537,2021/09/16 05:01:02,36161.0,36010,목포시
110482,MPB339000450,봉오제,1.0,N,,35.0499819,126.3801305,2021/09/16 05:01:02,34285.0,36010,목포시
110483,MPB339000451,운남초교,1.0,N,,34.9600031,126.336987,2021/09/16 05:01:02,37154.0,36010,목포시
110484,MPB339000452,운남초교,1.0,N,,34.9599213,126.3369279,2021/09/16 05:01:02,37153.0,36010,목포시
110485,MPB339000453,월악,1.0,N,,34.9550215,126.3169387,2021/09/16 05:01:02,37155.0,36010,목포시
110486,MPB339000454,내화,1.0,N,,34.9507642,126.3345221,2021/09/16 05:01:02,37158.0,36010,목포시
110487,MPB339000455,농장,1.0,N,,34.9408149,126.3308577,2021/09/16 05:01:02,37157.0,36010,목포시
110488,MPB339000456,내화,1.0,N,,34.950734,126.3346648,2021/09/16 05:01:02,37156.0,36010,목포시
110489,MPB339000457,항장주유소앞,1.0,N,,34.9356332,126.328829,2021/09/16 05:01:02,37159.0,36010,목포시
110490,MPB339000458,항장주유소앞,1.0,N,,34.9354099,126.3290511,2021/09/16 05:01:02,37160.0,36010,목포시
110491,MPB339000459,도림산,1.0,N,,34.8888705,126.4938276,2021/09/16 05:01:02,32111.0,36010,목포시
110492,MPB339000460,도림산,1.0,N,,34.8888382,126.4937405,2021/09/16 05:01:02,32112.0,36010,목포시
110493,MPB339000461,양지촌,1.0,N,,34.8898545,126.4890771,2021/09/16 05:01:02,32113.0,36010,목포시
110494,MPB339000462,노송정,1.0,N,,34.8920069,126.4806569,2021/09/16 05:01:02,32114.0,36010,목포시
110495,MPB339000463,노송정,1.0,N,,34.8918942,126.4806583,2021/09/16 05:01:02,32115.0,36010,목포시
110496,MPB339000464,양지촌,1.0,N,,34.8897954,126.4890177,2021/09/16 05:01:02,32116.0,36010,목포시
110497,MPB339000465,노송정,1.0,N,,34.8911835,126.4765632,2021/09/16 05:01:02,32117.0,36010,목포시
110498,MPB339000466,노송정,1.0,N,,34.8911072,126.4766025,2021/09/16 05:01:02,32118.0,36010,목포시
110499,MPB339000467,죽전,1.0,N,,34.8911921,126.4738436,2021/09/16 05:01:02,32119.0,36010,목포시
110500,MPB339000468,죽전,1.0,N,,34.8910703,126.4738287,2021/09/16 05:01:02,32120.0,36010,목포시
110501,MPB339000469,법천가든,1.0,N,,34.8911941,126.4703471,2021/09/16 05:01:02,32121.0,36010,목포시
110502,MPB339000470,법천가든,1.0,N,,34.8909334,126.4704434,2021/09/16 05:01:02,32122.0,36010,목포시
110503,MPB339000471,법천가든,1.0,N,,34.8909981,126.4706231,2021/09/16 05:01:02,32123.0,36010,목포시
110504,MPB339000472,사기점,1.0,N,,34.9002274,126.4695996,2021/09/16 05:01:02,32124.0,36010,목포시
110505,MPB339000473,사기점,1.0,N,,34.9002418,126.4696979,2021/09/16 05:01:02,32198.0,36010,목포시
110506,MPB339000474,달산2리회관,1.0,N,,34.9021153,126.4694556,2021/09/16 05:01:02,32125.0,36010,목포시
110507,MPB339000475,달산2리회관,1.0,N,,34.9020741,126.469385,2021/09/16 05:01:02,32126.0,36010,목포시
110508,MPB339000476,영춘동,1.0,N,,34.9037513,126.4693914,2021/09/16 05:01:02,32127.0,36010,목포시
110509,MPB339000477,구산,1.0,N,,34.9327642,126.5034966,2021/09/16 05:01:02,32130.0,36010,목포시
110510,MPB339000478,몽탄농협,1.0,N,,34.9333532,126.5038453,2021/09/16 05:01:02,32131.0,36010,목포시
110511,MPB339000479,월호,1.0,N,,34.8724842,126.4129263,2021/09/16 05:01:02,13037.0,36010,목포시
110512,MPB339000480,월호,1.0,N,,34.8724831,126.4128005,2021/09/16 05:01:02,13038.0,36010,목포시
110513,MPB339000481,땅앞,1.0,N,,34.928585,126.3096545,2021/09/16 05:01:02,37104.0,36010,목포시
110514,MPB339000482,남촌,1.0,N,,34.9295235,126.3129584,2021/09/16 05:01:02,37105.0,36010,목포시
110515,MPB339000483,남촌,1.0,N,,34.9296675,126.3129234,2021/09/16 05:01:02,37106.0,36010,목포시
110516,MPB339000484,원성내,1.0,N,,34.9331998,126.3177722,2021/09/16 05:01:02,37161.0,36010,목포시
110517,MPB339000485,원성내,1.0,N,,34.9333226,126.3178909,2021/09/16 05:01:02,37107.0,36010,목포시
110518,MPB339000486,성내교회,1.0,N,,34.9339995,126.3244561,2021/09/16 05:01:02,37108.0,36010,목포시
110519,MPB339000487,성내교회,1.0,N,,34.9340978,126.3243671,2021/09/16 05:01:02,37109.0,36010,목포시
110520,MPB339000488,함례,1.0,N,,34.9321061,126.3328864,2021/09/16 05:01:02,37110.0,36010,목포시
110521,MPB339000489,함례,1.0,N,,34.9322239,126.3329504,2021/09/16 05:01:02,37111.0,36010,목포시
110522,MPB339000490,대박,1.0,N,,34.9277213,126.3375107,2021/09/16 05:01:02,37112.0,36010,목포시
110523,MPB339000491,대박,1.0,N,,34.9277136,126.3376476,2021/09/16 05:01:02,37113.0,36010,목포시
110524,MPB339000492,도원,1.0,N,,34.9228855,126.3414708,2021/09/16 05:01:02,37114.0,36010,목포시
110525,MPB339000493,실내체육관,1.0,N,,35.0043856,126.4470157,2021/09/16 05:01:02,34182.0,36010,목포시
110526,MPB339000494,매곡,1.0,N,,35.0058809,126.4504814,2021/09/16 05:01:02,11211.0,36010,목포시
110527,MPB339000495,양림.수반,1.0,N,,35.0058009,126.450409,2021/09/16 05:01:02,11223.0,36010,목포시
110528,MPB339000496,성동리고인돌,1.0,N,,35.0014369,126.4561795,2021/09/16 05:01:02,11212.0,36010,목포시
110529,MPB339000497,금광아파트,0.0,Y,,34.9929942,126.4716979,2021/09/16 05:01:02,11213.0,36010,목포시
110530,MPB339000498,무안장터,0.0,Y,,34.9869085,126.473916,2021/09/16 05:01:02,11224.0,36010,목포시
110531,MPB339000499,수양,1.0,N,,35.0130856,126.4518613,2021/09/16 05:01:02,11225.0,36010,목포시
110532,MPB339000500,무안국제공항,1.0,N,,34.9927244,126.3884002,2021/09/16 05:01:02,35066.0,36010,목포시
110533,MPB339000501,송석.분교,1.0,N,,35.1430527,126.3361616,2021/09/16 05:01:02,36135.0,36010,목포시
110724,MPB324000048,대성동LH아파트,0.0,N,,34.8030967,126.3824691,2021/09/16 05:01:02,55009.0,36010,목포시
110725,MPB324000049,구자유시장,0.0,N,,34.7933246,126.3950892,2021/09/16 05:01:02,62138.0,36010,목포시
110726,MPB324000050,목포월산마을,0.0,N,,34.8365267,126.421328,2021/09/16 05:01:02,74008.0,36010,목포시
110727,MPB324000051,목포월산마을,0.0,N,,34.8367893,126.4209418,2021/09/16 05:01:02,74009.0,36010,목포시
110728,MPB324000052,목포신외항,0.0,N,,34.7535942,126.3588441,2021/09/16 05:01:02,65006.0,36010,목포시
110729,MPB324000053,목포신외항,0.0,N,,34.7535529,126.3592489,2021/09/16 05:01:02,65007.0,36010,목포시
110730,MPB324000054,이천산업,1.0,N,,34.8335484,126.4013815,2021/09/16 05:01:02,74010.0,36010,목포시
110731,MPB324000055,이천산업,1.0,N,,34.8344781,126.4009919,2021/09/16 05:01:02,74011.0,36010,목포시
110732,MPB324000056,고하도케이블카승강장,0.0,N,,34.772686,126.3620017,2021/09/16 05:01:02,16018.0,36010,목포시
110733,MPB324000057,해양대후문,0.0,N,,34.7935777,126.3672095,2021/09/16 05:01:02,15043.0,36010,목포시
110734,MPB324000058,연산백련로입구,0.0,N,,34.8166877,126.3930717,2021/09/16 05:01:02,10001.0,36010,목포시
110735,MPB324000059,연산백련로입구,0.0,N,,34.8167141,126.3930002,2021/09/16 05:01:02,10002.0,36010,목포시
110736,MPB324000060,목포청호중학교,0.0,N,,34.8155911,126.3909762,2021/09/16 05:01:02,10003.0,36010,목포시
110737,MPB324000061,목포청호중학교,0.0,N,,34.8156632,126.3909752,2021/09/16 05:01:02,10004.0,36010,목포시
110738,MPB324000062,행복모아,0.0,N,,34.816149,126.3888749,2021/09/16 05:01:02,10005.0,36010,목포시
110739,MPB324000063,행복모아,0.0,N,,34.8161587,126.3889513,2021/09/16 05:01:02,10006.0,36010,목포시
110740,MPB324000064,백련초등학교,0.0,N,,34.8187499,126.3893156,2021/09/16 05:01:02,10007.0,36010,목포시
110741,MPB324000065,백련초등학교,0.0,N,,34.8187672,126.3892334,2021/09/16 05:01:02,10008.0,36010,목포시
110742,MPB324000066,골드클래스9차,0.0,N,,34.8200836,126.3902052,2021/09/16 05:01:02,10009.0,36010,목포시
110743,MPB324000067,골드클래스9차,0.0,N,,34.8201502,126.3900895,2021/09/16 05:01:02,10010.0,36010,목포시
110744,MPB324000068,서울퍼니처,0.0,N,,34.831096,126.400408,2021/09/16 05:01:02,16019.0,36010,목포시
110745,MPB324000069,서울퍼니처,0.0,N,,34.8309962,126.4003437,2021/09/16 05:01:02,16020.0,36010,목포시
110746,MPB324000070,성민건설,0.0,N,,34.833321,126.3966821,2021/09/16 05:01:02,16021.0,36010,목포시
110747,MPB324000071,송원이엔지,0.0,N,,34.8332384,126.3965192,2021/09/16 05:01:02,16022.0,36010,목포시
110748,MPB324000072,이로중계펌프장,0.0,N,,34.8338713,126.3917536,2021/09/16 05:01:02,16023.0,36010,목포시
110749,MPB324000073,이로중계펌프장,0.0,N,,34.833906,126.3916,2021/09/16 05:01:02,16024.0,36010,목포시
110750,MPB324000074,삽진항입구,0.0,N,,34.8361497,126.3929096,2021/09/16 05:01:02,16025.0,36010,목포시
110751,MPB324000075,삽진항입구,0.0,N,,34.8362113,126.3927448,2021/09/16 05:01:02,16026.0,36010,목포시
110752,MPB324000076,이천산업,0.0,N,,34.8344073,126.4011404,2021/09/16 05:01:02,16027.0,36010,목포시
110753,MPB324000077,이천산업,0.0,N,,34.8333852,126.4012798,2021/09/16 05:01:02,16028.0,36010,목포시
110754,MPB324000078,김대중노벨기념관,0.0,N,,34.7824601,126.3927422,2021/09/16 05:01:02,10011.0,36010,목포시
110755,MPB324000079,김대중노벨기념관,0.0,N,,34.7826268,126.3927291,2021/09/16 05:01:02,10012.0,36010,목포시
110756,MPB324000080,항구포차,0.0,N,,34.7813136,126.3886373,2021/09/16 05:01:02,10013.0,36010,목포시
110757,MPB324000081,고하도윗마을,0.0,N,,34.7705956,126.372346,2021/09/16 05:01:02,16029.0,36010,목포시
110758,MPB324000082,용해광신프로그레스,0.0,N,,34.7986633,126.4051239,2021/09/16 05:01:02,15044.0,36010,목포시
110759,MPB324000083,남악골드디움후문,1.0,N,,34.8092387,126.4785504,2021/09/16 05:01:02,25051.0,36010,목포시
110760,MPB324000084,남악골드디움,1.0,N,,34.8095662,126.4799622,2021/09/16 05:01:02,25052.0,36010,목포시
110761,MPB324000085,남악제일풍경체,1.0,N,,34.8103678,126.4809363,2021/09/16 05:01:02,25053.0,36010,목포시
110762,MPB324000086,오룡행복중학정문,1.0,N,,34.8063115,126.4832602,2021/09/16 05:01:02,25054.0,36010,목포시
110763,MPB324000087,오룡푸르지오2차,1.0,N,,34.8043136,126.4842686,2021/09/16 05:01:02,25055.0,36010,목포시
110764,MPB324000088,오룡푸르지오2차,1.0,N,,34.8042886,126.4839737,2021/09/16 05:01:02,25056.0,36010,목포시
110765,MPB324000089,버스터미널입구,1.0,N,,34.812857,126.4183129,2021/09/16 05:01:02,15045.0,36010,목포시
110766,MPB324900001,삼향계두,1.0,N,,34.8341452,126.4775867,2021/09/16 05:01:02,43115.0,36010,목포시
110767,MPB327000003,죽동,1.0,N,,34.936137,126.7116049,2021/09/16 05:01:02,32101.0,36010,목포시
110768,MPB327000004,신원리,1.0,N,,34.950663,126.7114877,2021/09/16 05:01:02,32102.0,36010,목포시
110769,MPB327000005,금동,1.0,N,,34.954328,126.7107243,2021/09/16 05:01:02,32103.0,36010,목포시
110770,MPB327000006,신가,1.0,N,,34.960473,126.7072152,2021/09/16 05:01:02,32104.0,36010,목포시
110771,MPB327000007,양산,1.0,N,,34.9717994,126.7066514,2021/09/16 05:01:02,32105.0,36010,목포시
110772,MPB327000008,천곡,1.0,N,,34.9767184,126.7053003,2021/09/16 05:01:02,32106.0,36010,목포시
110773,MPB327000009,봉성,1.0,N,,34.9803567,126.7045914,2021/09/16 05:01:02,32107.0,36010,목포시
110774,MPB327000010,석기네,1.0,N,,34.9861372,126.7046669,2021/09/16 05:01:02,32108.0,36010,목포시
110775,MPB327000011,풍물시장,1.0,N,,34.9920802,126.709606,2021/09/16 05:01:02,60001.0,36010,목포시
110776,MPB327000012,제일병원,1.0,N,,34.9928493,126.7107053,2021/09/16 05:01:02,60002.0,36010,목포시
110777,MPB327000013,영산포터미널,1.0,N,,34.9939517,126.712437,2021/09/16 05:01:02,60003.0,36010,목포시
110778,MPB327000014,남교동,1.0,N,,34.9967406,126.7142347,2021/09/16 05:01:02,60004.0,36010,목포시
110779,MPB327000015,노인복지회관,1.0,N,,34.9996086,126.7136265,2021/09/16 05:01:02,58001.0,36010,목포시
110780,MPB327000016,영강삼거리,1.0,N,,35.0058753,126.7108158,2021/09/16 05:01:02,52001.0,36010,목포시
110781,MPB327000017,영강사거리,1.0,N,,35.0064297,126.710794,2021/09/16 05:01:02,52002.0,36010,목포시
110782,MPB327000018,대덕아파트,1.0,N,,35.0085827,126.7118474,2021/09/16 05:01:02,52003.0,36010,목포시
110783,MPB327000019,나주시청,1.0,N,,35.0165737,126.7142259,2021/09/16 05:01:02,51047.0,36010,목포시
110784,MPB327000020,문화예술회관,1.0,N,,35.0210734,126.7135526,2021/09/16 05:01:02,51048.0,36010,목포시
110785,MPB327000021,송월부영아파트,1.0,N,,35.0238438,126.7131862,2021/09/16 05:01:02,51049.0,36010,목포시
110786,MPB327000022,소방삼거리,1.0,N,,35.0266434,126.7117673,2021/09/16 05:01:02,51050.0,36010,목포시
110787,MPB327000023,나주고후문,1.0,N,,35.0286929,126.7100813,2021/09/16 05:01:02,54001.0,36010,목포시
110788,MPB327000024,백민원,1.0,N,,35.0309499,126.709813,2021/09/16 05:01:02,54002.0,36010,목포시
110789,MPB327000025,천주교사거리/성북육교,1.0,N,,35.0357958,126.7166457,2021/09/16 05:01:02,55001.0,36010,목포시
110790,MPB327000026,성북육교,1.0,N,,35.0357917,126.716706,2021/09/16 05:01:02,55002.0,36010,목포시
110791,MPB327000027,나주경찰서/중앙병원,1.0,N,,35.0357222,126.7199079,2021/09/16 05:01:02,55003.0,36010,목포시
110792,MPB327000028,나주터미널,1.0,N,,35.0343126,126.7215657,2021/09/16 05:01:02,55004.0,36010,목포시
110793,MPB327000029,나주터미널,1.0,N,,35.033447,126.7215685,2021/09/16 05:01:02,55005.0,36010,목포시
110794,MPB327000030,나주터미널,1.0,N,,35.0335661,126.7211672,2021/09/16 05:01:02,55006.0,36010,목포시
110795,MPB327000031,나주경찰서/성북아파트,1.0,N,,35.0359149,126.7204323,2021/09/16 05:01:02,55007.0,36010,목포시
110796,MPB327000032,천주교사거리,1.0,N,,35.0359629,126.7166934,2021/09/16 05:01:02,55008.0,36010,목포시
110797,MPB327000033,나주고후문,1.0,N,,35.0285611,126.7099291,2021/09/16 05:01:02,54003.0,36010,목포시
